bus_id,route_id
17379,35
17380,35
17381,35
17382,35
17383,35
17384,35
17385,35
17386,35
17387,35
17388,35
17389,35
17390,35
17391,35
17392,35
17393,35
17394,35
17395,35
17396,35
17397,35
17398,35
17399,35
17400,35
17401,35
17402,35
17403,35
17404,35
17405,35
17406,35
17407,35
17408,35
17409,35
17410,35
17411,35
17412,35
17413,35
17414,35
17415,35
17416,35
17417,35
17418,35
17419,35
17420,35
17421,35
17422,35
17423,35
17424,35
17425,35
17426,35
17427,35
17428,35
17429,35
17430,35
17431,35
17432,35
17433,35
17434,35
17435,35
17436,35
17437,35
17438,35
17439,35
17440,35
17441,35
17442,35
17443,35
17444,35
17445,35
17446,35
17447,35
17448,35
17449,35
17450,35
17451,35
17452,35
17453,35
17454,35
17455,35
17456,35
17457,35
17458,35
17459,35
17460,35
17461,35
17462,35
17463,35
17464,35
17465,35
17466,35
17467,35
17468,35
17469,35
17470,35
17471,35
17472,35
17473,35
17474,35
17475,35
17476,35
17477,35
17478,35
17479,35
17480,35
17481,35
17482,35
17483,35
17484,35
17485,35
17486,35
17487,35
17488,35
17489,35
17490,35
17491,35
17492,35
17493,35
17494,35
17495,35
17496,35
17497,35
17498,35
17499,35
17500,35
17501,35
17502,35
17503,35
17504,35
17505,35
17506,35
17507,35
17508,35
17509,35
17510,35
17511,35
17512,35
17513,35
17514,35
17515,35
17516,35
17517,35
17518,35
17519,35
17520,35
17521,35
17522,35
17523,35
17524,35
17525,35
17526,35
17527,35
17528,35
17529,35
17530,35
17531,35
17532,35
17533,35
17534,35
17535,35
17536,35
17537,35
17538,35
17539,35
17540,35
17541,35
17542,35
17543,35
17544,35
17545,35
17546,35
17547,35
17548,35
2172,4
2173,4
2174,4
2175,4
2176,4
2177,4
2178,4
2179,4
2180,4
2181,4
2182,4
2183,4
2184,4
2185,4
2186,4
2187,4
2188,4
2189,4
2190,4
2191,4
2192,4
2193,4
2194,4
2195,4
2196,4
2197,4
2198,4
2199,4
2200,4
2201,4
2202,4
2203,4
2204,4
2205,4
2206,4
2207,4
2208,4
2209,4
2210,4
2211,4
2212,4
2213,4
2214,4
2215,4
2216,4
2217,4
2218,4
2219,4
2220,4
2221,4
2222,4
2223,4
2224,4
2225,4
2226,4
2227,4
2228,4
2229,4
2230,4
2231,4
2232,4
2233,4
2234,4
2235,4
2236,4
2237,4
2238,4
2239,4
2240,4
2241,4
2242,4
2243,4
2244,4
2245,4
2246,4
2247,4
2248,4
2249,4
2250,4
2251,4
2252,4
2253,4
2254,4
2255,4
2256,4
2257,4
2258,4
2259,4
2260,4
2261,4
2262,4
2263,4
2264,4
2265,4
2266,4
2267,4
2268,4
2269,4
2270,4
2271,4
2272,4
2273,4
2274,4
2275,4
2276,4
2277,4
2278,4
2279,4
2280,4
2281,4
2282,4
2283,4
2284,4
2285,4
2286,4
2287,4
2288,4
2289,4
2290,4
2291,4
2292,4
2293,4
2294,4
2295,4
2296,4
2297,4
2298,4
2299,4
2300,4
2301,4
2302,4
2303,4
2304,4
2305,4
2306,4
2307,4
2308,4
2309,4
2310,4
2311,4
2312,4
2313,4
2314,4
2315,4
2316,4
2317,4
2318,4
2319,4
2320,4
2321,4
2322,4
2323,4
2324,4
2325,4
2326,4
2327,4
2328,4
2329,4
2330,4
2331,4
2332,4
2333,4
2334,4
2335,4
2336,4
2337,4
2338,4
2339,4
2340,4
2341,4
2342,4
2343,4
2344,4
2345,4
2346,4
2347,4
2348,4
2349,4
2350,4
2351,4
2352,4
2353,4
2354,4
2355,4
2356,4
2357,4
2358,4
2359,4
2360,4
2361,4
2362,4
2363,4
2364,4
2365,4
2366,4
2367,4
2368,4
2369,4
2370,4
2371,4
2372,4
2373,4
2374,4
2375,4
2376,4
2377,4
2378,4
2379,4
2380,4
2381,4
2382,4
2383,4
2384,4
2385,4
2386,4
2387,4
2388,4
2389,4
2390,4
2391,4
2392,4
2393,4
2394,4
2395,4
2396,4
2397,4
2398,4
2399,4
2400,4
2401,4
2402,4
2403,4
2404,4
2405,4
3112,5
3113,5
3114,5
3115,5
3116,5
3117,5
3118,5
3119,5
3120,5
3121,5
3122,5
3123,5
3124,5
3125,5
3126,5
3127,5
3128,5
3129,5
3130,5
3131,5
3132,5
3133,5
3134,5
3135,5
3136,5
3137,5
3138,5
3139,5
3140,5
3141,5
3142,5
3143,5
3144,5
3145,5
3146,5
3147,5
3148,5
3149,5
3150,5
3151,5
3152,5
3153,5
3154,5
3155,5
3156,5
3157,5
3158,5
3159,5
3160,5
3161,5
3162,5
3163,5
3164,5
3165,5
3166,5
3167,5
3168,5
3169,5
3170,5
3171,5
3172,5
3173,5
3174,5
3175,5
3176,5
3177,5
3178,5
3179,5
3180,5
3181,5
3182,5
3183,5
3184,5
3185,5
3186,5
3187,5
3188,5
3189,5
3190,5
3191,5
3192,5
3193,5
3194,5
3195,5
3196,5
3197,5
3198,5
3199,5
3200,5
3201,5
3202,5
3203,5
3204,5
3205,5
3206,5
3207,5
3208,5
3209,5
3210,5
3211,5
3212,5
3213,5
3214,5
3215,5
3216,5
3217,5
3218,5
3219,5
3220,5
3221,5
3222,5
3223,5
3224,5
3225,5
3226,5
3227,5
3228,5
3229,5
3230,5
3231,5
3232,5
3233,5
3234,5
3235,5
3236,5
3237,5
3238,5
3239,5
3240,5
3241,5
3242,5
3243,5
3244,5
3245,5
3246,5
3247,5
3248,5
3249,5
3250,5
3251,5
3252,5
3253,5
3254,5
3255,5
3256,5
3257,5
3258,5
3259,5
3260,5
3261,5
3262,5
3263,5
3264,5
3265,5
3266,5
3267,5
3268,5
3269,5
3270,5
3271,5
3272,5
3273,5
3274,5
3275,5
3276,5
3277,5
3278,5
3279,5
3280,5
3281,5
3282,5
3283,5
3284,5
3285,5
3286,5
3287,5
3288,5
3289,5
3290,5
3611,6
3612,6
3613,6
3614,6
3615,6
3616,6
3617,6
3618,6
3619,6
3620,6
3621,6
3622,6
3623,6
3624,6
3625,6
3626,6
3627,6
3628,6
3629,6
3630,6
3631,6
3632,6
3633,6
3634,6
3635,6
3636,6
3637,6
3638,6
3639,6
3640,6
3641,6
3642,6
3643,6
3644,6
3645,6
3646,6
3647,6
3648,6
3649,6
3650,6
3651,6
3652,6
3653,6
3654,6
3655,6
3656,6
3657,6
3658,6
3659,6
3660,6
3661,6
3662,6
3663,6
3664,6
3665,6
3666,6
3667,6
3668,6
3669,6
3670,6
3671,6
3672,6
3673,6
3674,6
3675,6
3676,6
3677,6
3678,6
3679,6
3680,6
3681,6
3682,6
3683,6
3684,6
3685,6
3686,6
3687,6
3688,6
3689,6
3690,6
3691,6
3692,6
3693,6
3694,6
3695,6
3696,6
3697,6
3698,6
3699,6
3700,6
3701,6
3702,6
3703,6
3704,6
3705,6
3706,6
3707,6
3708,6
3709,6
3710,6
3711,6
3712,6
3713,6
3714,6
3715,6
3716,6
3717,6
3718,6
3719,6
3720,6
3721,6
3722,6
3723,6
3724,6
3725,6
3726,6
3727,6
3728,6
3729,6
3730,6
3731,6
3732,6
3733,6
3734,6
3735,6
3736,6
3737,6
3738,6
3739,6
3740,6
3741,6
3742,6
3743,6
3744,6
3745,6
3746,6
3747,6
3748,6
3749,6
3750,6
3751,6
3752,6
3753,6
3754,6
3755,6
3756,6
3757,6
3758,6
3759,6
3760,6
3761,6
3762,6
3763,6
3764,6
3765,6
3766,6
3767,6
3768,6
3769,6
3770,6
3771,6
3772,6
3773,6
3774,6
3775,6
3776,6
3777,6
3778,6
3779,6
3780,6
3781,6
3782,6
3783,6
3784,6
3785,6
3786,6
3787,6
3788,6
3789,6
3790,6
3791,6
3792,6
4119,7
4120,7
4121,7
4122,7
4123,7
4124,7
4125,7
4126,7
4127,7
4128,7
4129,7
4130,7
4131,7
4132,7
4133,7
4134,7
4135,7
4136,7
4137,7
4138,7
4139,7
4140,7
4141,7
4142,7
4143,7
4144,7
4145,7
4146,7
4147,7
4148,7
4149,7
4150,7
4151,7
4152,7
4153,7
4154,7
4155,7
4156,7
4157,7
4158,7
4159,7
4160,7
4161,7
4162,7
4163,7
4164,7
4165,7
4166,7
4167,7
4168,7
4169,7
4170,7
4171,7
4172,7
4173,7
4174,7
4175,7
4176,7
4177,7
4178,7
4179,7
4180,7
4181,7
4182,7
4183,7
4184,7
4185,7
4186,7
4187,7
4188,7
4189,7
4190,7
4191,7
4192,7
4193,7
4194,7
4195,7
4196,7
4197,7
4198,7
4199,7
4200,7
4201,7
4202,7
4203,7
4204,7
4205,7
4206,7
4207,7
4208,7
4209,7
4210,7
4211,7
4212,7
4213,7
4214,7
4215,7
4216,7
4217,7
4218,7
4219,7
4220,7
4221,7
4222,7
4223,7
4224,7
4225,7
4226,7
430,1
431,1
432,1
433,1
434,1
435,1
436,1
437,1
438,1
439,1
440,1
441,1
442,1
443,1
444,1
4440,8
4441,8
4442,8
4443,8
4444,8
4445,8
4446,8
4447,8
4448,8
4449,8
445,1
4450,8
4451,8
4452,8
4453,8
4454,8
4455,8
4456,8
4457,8
4458,8
4459,8
446,1
4460,8
4461,8
4462,8
4463,8
4464,8
4465,8
4466,8
4467,8
4468,8
4469,8
447,1
4470,8
4471,8
4472,8
4473,8
4474,8
4475,8
4476,8
4477,8
4478,8
4479,8
448,1
4480,8
4481,8
4482,8
4483,8
4484,8
4485,8
4486,8
4487,8
4488,8
4489,8
449,1
4490,8
4491,8
4492,8
4493,8
4494,8
4495,8
4496,8
4497,8
4498,8
4499,8
450,1
4500,8
4501,8
4502,8
4503,8
4504,8
4505,8
4506,8
4507,8
4508,8
4509,8
451,1
4510,8
4511,8
4512,8
4513,8
4514,8
4515,8
4516,8
4517,8
4518,8
4519,8
452,1
4520,8
4521,8
4522,8
4523,8
4524,8
4525,8
4526,8
4527,8
4528,8
4529,8
453,1
4530,8
4531,8
4532,8
4533,8
4534,8
4535,8
4536,8
4537,8
4538,8
4539,8
454,1
4540,8
4541,8
4542,8
4543,8
4544,8
4545,8
4546,8
4547,8
455,1
456,1
457,1
458,1
459,1
460,1
461,1
462,1
463,1
464,1
465,1
466,1
467,1
468,1
469,1
470,1
471,1
472,1
473,1
474,1
475,1
476,1
4761,9
4762,9
4763,9
4764,9
4765,9
4766,9
4767,9
4768,9
4769,9
477,1
4770,9
4771,9
4772,9
4773,9
4774,9
4775,9
4776,9
4777,9
4778,9
4779,9
478,1
4780,9
4781,9
4782,9
4783,9
4784,9
4785,9
4786,9
4787,9
4788,9
4789,9
479,1
4790,9
4791,9
4792,9
4793,9
4794,9
4795,9
4796,9
4797,9
4798,9
4799,9
480,1
4800,9
4801,9
4802,9
4803,9
4804,9
4805,9
4806,9
4807,9
4808,9
4809,9
481,1
4810,9
4811,9
4812,9
4813,9
4814,9
4815,9
4816,9
4817,9
4818,9
4819,9
482,1
4820,9
4821,9
4822,9
4823,9
4824,9
4825,9
4826,9
4827,9
4828,9
4829,9
483,1
4830,9
4831,9
4832,9
4833,9
4834,9
4835,9
4836,9
4837,9
4838,9
4839,9
484,1
4840,9
4841,9
4842,9
4843,9
4844,9
4845,9
4846,9
4847,9
4848,9
4849,9
485,1
4850,9
4851,9
4852,9
4853,9
4854,9
4855,9
4856,9
4857,9
4858,9
4859,9
486,1
4860,9
4861,9
4862,9
4863,9
4864,9
4865,9
4866,9
4867,9
4868,9
4869,9
487,1
4870,9
4871,9
4872,9
4873,9
4874,9
4875,9
4876,9
4877,9
4878,9
4879,9
488,1
4880,9
4881,9
4882,9
4883,9
4884,9
4885,9
4886,9
4887,9
4888,9
4889,9
489,1
4890,9
4891,9
490,1
491,1
492,1
493,1
494,1
495,1
496,1
497,1
498,1
499,1
500,1
501,1
502,1
503,1
504,1
505,1
506,1
507,1
508,1
509,1
510,1
511,1
512,1
5121,10
5122,10
5123,10
5124,10
5125,10
5126,10
5127,10
5128,10
5129,10
513,1
5130,10
5131,10
5132,10
5133,10
5134,10
5135,10
5136,10
5137,10
5138,10
5139,10
514,1
5140,10
5141,10
5142,10
5143,10
5144,10
5145,10
5146,10
5147,10
5148,10
5149,10
515,1
5150,10
5151,10
5152,10
5153,10
5154,10
5155,10
5156,10
5157,10
5158,10
5159,10
516,1
5160,10
5161,10
5162,10
5163,10
5164,10
5165,10
5166,10
5167,10
5168,10
5169,10
517,1
5170,10
5171,10
5172,10
5173,10
5174,10
5175,10
5176,10
5177,10
5178,10
5179,10
518,1
5180,10
5181,10
5182,10
5183,10
5184,10
5185,10
5186,10
5187,10
5188,10
5189,10
519,1
5190,10
5191,10
5192,10
5193,10
5194,10
5195,10
5196,10
5197,10
5198,10
5199,10
520,1
5200,10
5201,10
5202,10
5203,10
5204,10
5205,10
5206,10
5207,10
5208,10
5209,10
521,1
5210,10
5211,10
5212,10
5213,10
5214,10
5215,10
5216,10
5217,10
5218,10
5219,10
522,1
5220,10
5221,10
5222,10
5223,10
5224,10
5225,10
5226,10
5227,10
5228,10
5229,10
523,1
5230,10
5231,10
5232,10
5233,10
5234,10
5235,10
5236,10
5237,10
5238,10
5239,10
524,1
5240,10
5241,10
5242,10
5243,10
5244,10
5245,10
5246,10
5247,10
5248,10
5249,10
525,1
5250,10
5251,10
5252,10
5253,10
5254,10
526,1
527,1
528,1
529,1
530,1
531,1
532,1
533,1
534,1
535,1
536,1
537,1
538,1
539,1
540,1
541,1
542,1
543,1
544,1
545,1
546,1
547,1
548,1
5487,11
5488,11
5489,11
549,1
5490,11
5491,11
5492,11
5493,11
5494,11
5495,11
5496,11
5497,11
5498,11
5499,11
550,1
5500,11
5501,11
5502,11
5503,11
5504,11
5505,11
5506,11
5507,11
5508,11
5509,11
551,1
5510,11
5511,11
5512,11
5513,11
5514,11
5515,11
5516,11
5517,11
5518,11
5519,11
552,1
5520,11
5521,11
5522,11
5523,11
5524,11
5525,11
5526,11
5527,11
5528,11
5529,11
553,1
5530,11
5531,11
5532,11
5533,11
5534,11
5535,11
5536,11
5537,11
5538,11
5539,11
554,1
5540,11
5541,11
5542,11
5543,11
5544,11
5545,11
5546,11
5547,11
5548,11
5549,11
555,1
5550,11
5551,11
5552,11
5553,11
5554,11
5555,11
5556,11
5557,11
5558,11
5559,11
556,1
5560,11
5561,11
5562,11
5563,11
5564,11
5565,11
5566,11
5567,11
5568,11
5569,11
557,1
5570,11
5571,11
5572,11
5573,11
5574,11
5575,11
5576,11
5577,11
5578,11
5579,11
558,1
5580,11
5581,11
5582,11
5583,11
5584,11
5585,11
5586,11
5587,11
5588,11
5589,11
559,1
5590,11
5591,11
5592,11
5593,11
5594,11
5595,11
5596,11
5597,11
5598,11
5599,11
560,1
5600,11
5601,11
5602,11
5603,11
5604,11
5605,11
5606,11
5607,11
5608,11
5609,11
561,1
5610,11
5611,11
5612,11
5613,11
5614,11
5615,11
5616,11
5617,11
5618,11
5619,11
562,1
5620,11
5621,11
5622,11
5623,11
5624,11
5625,11
5626,11
5627,11
5628,11
5629,11
563,1
5630,11
5631,11
5632,11
5633,11
5634,11
5635,11
5636,11
5637,11
5638,11
5639,11
564,1
5640,11
5641,11
5642,11
5643,11
5644,11
5645,11
5646,11
5647,11
5648,11
5649,11
565,1
5650,11
5651,11
5652,11
5653,11
5654,11
5655,11
5656,11
5657,11
5658,11
5659,11
566,1
5660,11
5661,11
5662,11
5663,11
5664,11
5665,11
5666,11
5667,11
5668,11
567,1
568,1
569,1
570,1
571,1
572,1
573,1
574,1
575,1
576,1
577,1
578,1
579,1
580,1
581,1
582,1
583,1
584,1
585,1
586,1
587,1
588,1
6028,12
6029,12
6030,12
6031,12
6032,12
6033,12
6034,12
6035,12
6036,12
6037,12
6038,12
6039,12
6040,12
6041,12
6042,12
6043,12
6044,12
6045,12
6046,12
6047,12
6048,12
6049,12
6050,12
6051,12
6052,12
6053,12
6054,12
6055,12
6056,12
6057,12
6058,12
6059,12
6060,12
6061,12
6062,12
6063,12
6064,12
6065,12
6066,12
6067,12
6068,12
6069,12
6070,12
6071,12
6072,12
6073,12
6074,12
6075,12
6076,12
6077,12
6078,12
6079,12
6080,12
6081,12
6082,12
6083,12
6084,12
6085,12
6086,12
6087,12
6088,12
6089,12
6090,12
6091,12
6092,12
6093,12
6094,12
6095,12
6096,12
6097,12
6098,12
6099,12
6100,12
6101,12
6102,12
6103,12
6104,12
6105,12
6106,12
6107,12
6108,12
6109,12
6110,12
6111,12
6112,12
6113,12
6114,12
6115,12
6116,12
6117,12
6118,12
6119,12
6120,12
6121,12
6122,12
6123,12
6124,12
6125,12
6126,12
6127,12
6128,12
6129,12
6130,12
6131,12
6132,12
6133,12
6134,12
6135,12
6136,12
6137,12
6138,12
6139,12
6140,12
6141,12
6142,12
6143,12
6144,12
6145,12
6146,12
6147,12
6148,12
6149,12
6150,12
6151,12
6152,12
6153,12
6154,12
6155,12
6156,12
6157,12
6158,12
6159,12
6160,12
6161,12
6162,12
6163,12
6164,12
6165,12
6166,12
6167,12
6168,12
6169,12
6170,12
6171,12
6172,12
6173,12
6174,12
6175,12
6176,12
6177,12
6178,12
6179,12
6180,12
6181,12
6182,12
6183,12
6184,12
6185,12
6186,12
6187,12
6188,12
6189,12
6190,12
6191,12
6192,12
6193,12
6194,12
6195,12
6196,12
6197,12
6198,12
6199,12
6200,12
6201,12
6202,12
6203,12
6204,12
6205,12
6564,13
6565,13
6566,13
6567,13
6568,13
6569,13
6570,13
6571,13
6572,13
6573,13
6574,13
6575,13
6576,13
6577,13
6578,13
6579,13
6580,13
6581,13
6582,13
6583,13
6584,13
6585,13
6586,13
6587,13
6588,13
6589,13
6590,13
6591,13
6592,13
6593,13
6594,13
6595,13
6596,13
6597,13
6598,13
6599,13
6600,13
6601,13
6602,13
6603,13
6604,13
6605,13
6606,13
6607,13
6608,13
6609,13
6610,13
6611,13
6612,13
6613,13
6614,13
6615,13
6616,13
6617,13
6618,13
6619,13
6620,13
6621,13
6622,13
6623,13
6624,13
6625,13
6626,13
6627,13
6628,13
6629,13
6630,13
6631,13
6632,13
6633,13
6634,13
6635,13
6636,13
6637,13
6638,13
6639,13
6792,14
6793,14
6794,14
6795,14
6796,14
6797,14
6798,14
6799,14
6800,14
6801,14
6802,14
6803,14
6804,14
6805,14
6806,14
6807,14
6808,14
6809,14
6810,14
6811,14
6812,14
6813,14
6814,14
6815,14
6816,14
6817,14
6818,14
6819,14
6820,14
6821,14
6822,14
6823,14
6824,14
6825,14
6826,14
6827,14
6828,14
6829,14
6830,14
6831,14
6832,14
6833,14
6834,14
6835,14
6836,14
6837,14
6838,14
6839,14
6840,14
6841,14
6842,14
6843,14
6844,14
6845,14
6846,14
6847,14
6848,14
6849,14
6850,14
6851,14
6852,14
6853,14
6854,14
6855,14
6856,14
6857,14
6858,14
6859,14
6860,14
6861,14
6862,14
6863,14
6864,14
6865,14
6866,14
6867,14
6868,14
6869,14
6870,14
6871,14
6872,14
6873,14
6874,14
6875,14
6876,14
6877,14
6878,14
6879,14
6880,14
6881,14
6882,14
6883,14
6884,14
6885,14
6886,14
6887,14
6888,14
6889,14
6890,14
6891,14
6892,14
6893,14
6894,14
6895,14
6896,14
6897,14
6898,14
6899,14
6900,14
6901,14
6902,14
6903,14
7128,15
7129,15
7130,15
7131,15
7132,15
7133,15
7134,15
7135,15
7136,15
7137,15
7138,15
7139,15
7140,15
7141,15
7142,15
7143,15
7144,15
7145,15
7146,15
7147,15
7148,15
7149,15
7150,15
7151,15
7152,15
7153,15
7154,15
7155,15
7156,15
7157,15
7158,15
7159,15
7160,15
7161,15
7162,15
7163,15
7164,15
7165,15
7166,15
7167,15
7168,15
7169,15
7170,15
7171,15
7172,15
7173,15
7174,15
7175,15
7176,15
7177,15
7178,15
7179,15
7180,15
7181,15
7182,15
7183,15
7184,15
7185,15
7186,15
7187,15
7188,15
7189,15
7190,15
7191,15
7192,15
7193,15
7194,15
7195,15
7196,15
7197,15
7198,15
7199,15
7200,15
7201,15
7202,15
7203,15
7204,15
7205,15
7206,15
7207,15
7208,15
7209,15
7210,15
7211,15
7212,15
7213,15
7214,15
7215,15
7216,15
7217,15
7218,15
7219,15
7220,15
7221,15
7222,15
7223,15
7224,15
7225,15
7226,15
7227,15
7228,15
7229,15
7230,15
7231,15
7232,15
7233,15
7234,15
7235,15
7236,15
7237,15
7238,15
7239,15
7240,15
7241,15
7242,15
7243,15
7244,15
7245,15
7246,15
7247,15
7248,15
7249,15
7250,15
7251,15
7252,15
7253,15
7254,15
7255,15
7256,15
7257,15
7258,15
7259,15
7260,15
7261,15
7262,15
7263,15
7264,15
7265,15
7266,15
7267,15
7268,15
7269,15
7270,15
7271,15
7272,15
7273,15
7274,15
7275,15
7276,15
7277,15
7278,15
7279,15
7280,15
7281,15
7282,15
7283,15
7284,15
7285,15
7286,15
7287,15
7288,15
7289,15
7290,15
7291,15
7292,15
7293,15
7294,15
7295,15
7296,15
7297,15
7298,15
7299,15
7300,15
7301,15
7302,15
7303,15
7304,15
7305,15
7306,15
7307,15
7308,15
7309,15
7310,15
7311,15
7312,15
7313,15
7314,15
7315,15
7316,15
7317,15
7318,15
7319,15
7320,15
7321,15
7322,15
7323,15
8325,16
8326,16
8327,16
8328,16
8329,16
8330,16
8331,16
8332,16
8333,16
8334,16
8335,16
8336,16
8337,16
8338,16
8339,16
8340,16
8341,16
8342,16
8343,16
8344,16
8345,16
8346,16
8347,16
8348,16
8349,16
8350,16
8351,16
8352,16
8353,16
8354,16
8355,16
8356,16
8357,16
8358,16
8359,16
8360,16
8361,16
8362,16
8363,16
8364,16
8365,16
8366,16
8367,16
8368,16
8369,16
8370,16
8371,16
8372,16
8373,16
8374,16
8375,16
8376,16
8377,16
8378,16
8379,16
8380,16
8381,16
8382,16
8383,16
8384,16
8385,16
8386,16
8387,16
8388,16
8389,16
8390,16
8391,16
8392,16
8393,16
8394,16
8395,16
8396,16
8397,16
8398,16
8399,16
8400,16
8401,16
8402,16
8403,16
8404,16
8405,16
8406,16
8407,16
8408,16
8409,16
8410,16
8411,16
8412,16
8413,16
8414,16
8415,16
8416,16
8417,16
8418,16
8419,16
8420,16
8421,16
8422,16
8423,16
8424,16
8425,16
8426,16
8427,16
8428,16
8429,16
8430,16
8431,16
8432,16
8433,16
8434,16
8435,16
8436,16
8661,17
8662,17
8663,17
8664,17
8665,17
8666,17
8667,17
8668,17
8669,17
8670,17
8671,17
8672,17
8673,17
8674,17
8675,17
8676,17
8677,17
8678,17
8679,17
8680,17
8681,17
8682,17
8683,17
8684,17
8685,17
8686,17
8687,17
8688,17
8689,17
8690,17
8691,17
8692,17
8693,17
8694,17
8695,17
8696,17
8697,17
8698,17
8699,17
8700,17
8701,17
8702,17
8703,17
8704,17
8705,17
8706,17
8707,17
8708,17
8709,17
8710,17
8711,17
8712,17
8713,17
8714,17
8715,17
8716,17
8717,17
8718,17
8719,17
8720,17
8721,17
8722,17
8723,17
8724,17
8725,17
8726,17
8727,17
8728,17
8729,17
8730,17
8731,17
8732,17
8733,17
8734,17
8735,17
8736,17
8737,17
8738,17
8739,17
8740,17
8741,17
8742,17
8743,17
8744,17
8745,17
8746,17
8747,17
8748,17
8749,17
8750,17
8751,17
8752,17
8753,17
8754,17
8755,17
8756,17
8757,17
8758,17
8759,17
8760,17
8761,17
8762,17
8763,17
8764,17
8765,17
8766,17
8767,17
8768,17
8769,17
8770,17
8771,17
8772,17
8773,17
8774,17
8775,17
8776,17
8777,17
8778,17
8779,17
8780,17
8781,17
8782,17
8783,17
8784,17
8785,17
8786,17
8787,17
8788,17
8789,17
8790,17
8791,17
8792,17
8793,17
8794,17
8795,17
8796,17
8797,17
8798,17
8799,17
8800,17
8801,17
8802,17
8803,17
8804,17
8805,17
8806,17
8807,17
8808,17
8809,17
8810,17
8811,17
8812,17
8813,17
8814,17
8815,17
8816,17
8817,17
8818,17
8819,17
8820,17
8821,17
8822,17
8823,17
8824,17
8825,17
8826,17
8827,17
8828,17
8829,17
8830,17
8831,17
8832,17
8833,17
8834,17
8835,17
8836,17
8837,17
8838,17
8839,17
8840,17
8841,17
8842,17
8843,17
8844,17
8845,17
8846,17
8847,17
8848,17
8849,17
8850,17
8851,17
8852,17
8853,17
8854,17
8855,17
8856,17
8857,17
8858,17
8859,17
8860,17
8861,17
8862,17
8863,17
8864,17
8865,17
8866,17
8867,17
8868,17
8869,17
8870,17
8871,17
8872,17
8873,17
8874,17
8875,17
8876,17
8877,17
8878,17
8879,17
8880,17
8881,17
8882,17
8883,17
8884,17
9333,18
9334,18
9335,18
9336,18
9337,18
9338,18
9339,18
9340,18
9341,18
9342,18
9343,18
9344,18
9345,18
9346,18
9347,18
9348,18
9349,18
9350,18
9351,18
9352,18
9353,18
9354,18
9355,18
9356,18
9357,18
9358,18
9359,18
9360,18
9361,18
9362,18
9363,18
9364,18
9365,18
9366,18
9367,18
9368,18
9369,18
9370,18
9371,18
9372,18
9373,18
9374,18
9375,18
9376,18
9377,18
9378,18
9379,18
9380,18
9381,18
9382,18
9383,18
9384,18
9385,18
9386,18
9387,18
9388,18
9389,18
9390,18
9391,18
9392,18
9393,18
9394,18
9395,18
9396,18
9397,18
9398,18
9399,18
9400,18
9401,18
9402,18
9403,18
9404,18
9405,18
9406,18
9407,18
9408,18
9409,18
9410,18
9411,18
9412,18
9413,18
9414,18
9415,18
9416,18
9417,18
9418,18
9419,18
9420,18
9421,18
9422,18
9423,18
9424,18
9425,18
9426,18
9427,18
9428,18
9429,18
9430,18
9431,18
9432,18
9433,18
9434,18
9435,18
9436,18
9437,18
9438,18
9439,18
9440,18
9441,18
9442,18
9443,18
9444,18
9445,18
9446,18
9447,18
9448,18
9449,18
9450,18
9451,18
9452,18
9453,18
9454,18
9455,18
9456,18
9457,18
9458,18
9459,18
9460,18
9461,18
9462,18
9463,18
9464,18
9465,18
9466,18
9467,18
9468,18
9469,18
9470,18
9471,18
9472,18
9473,18
9474,18
9475,18
9476,18
9477,18
9478,18
9479,18
9480,18
9481,18
9482,18
9483,18
9484,18
9485,18
9486,18
9487,18
9488,18
9489,18
9490,18
9491,18
