route_id,bus_id,route_name,departure_time
27,14176,VIOLET_Badarpur Border to Kashmere Gate,1068.93
27,14177,VIOLET_Badarpur Border to Kashmere Gate,1075.73
27,14178,VIOLET_Badarpur Border to Kashmere Gate,1082.53
27,14179,VIOLET_Badarpur Border to Kashmere Gate,1089.33
27,14180,VIOLET_Badarpur Border to Kashmere Gate,1096.13
27,14181,VIOLET_Badarpur Border to Kashmere Gate,1102.93
27,14182,VIOLET_Badarpur Border to Kashmere Gate,1109.73
27,14183,VIOLET_Badarpur Border to Kashmere Gate,1116.53
27,14184,VIOLET_Badarpur Border to Kashmere Gate,1123.33
27,14185,VIOLET_Badarpur Border to Kashmere Gate,1130.13
27,14186,VIOLET_Badarpur Border to Kashmere Gate,1136.93
27,14187,VIOLET_Badarpur Border to Kashmere Gate,1143.73
27,14188,VIOLET_Badarpur Border to Kashmere Gate,1150.53
27,14189,VIOLET_Badarpur Border to Kashmere Gate,1157.33
27,14190,VIOLET_Badarpur Border to Kashmere Gate,1164.13
27,14191,VIOLET_Badarpur Border to Kashmere Gate,1170.93
27,14192,VIOLET_Badarpur Border to Kashmere Gate,1177.73
27,14193,VIOLET_Badarpur Border to Kashmere Gate,1184.53
27,14194,VIOLET_Badarpur Border to Kashmere Gate,1191.33
27,14195,VIOLET_Badarpur Border to Kashmere Gate,1198.13
27,14196,VIOLET_Badarpur Border to Kashmere Gate,1204.93
27,14197,VIOLET_Badarpur Border to Kashmere Gate,1211.73
27,14198,VIOLET_Badarpur Border to Kashmere Gate,1218.53
27,14199,VIOLET_Badarpur Border to Kashmere Gate,1225.33
3,1420,YELLOW_Qutab Minar to Vishwavidyalaya,320.75
27,14200,VIOLET_Badarpur Border to Kashmere Gate,1232.13
27,14201,VIOLET_Badarpur Border to Kashmere Gate,1238.93
27,14202,VIOLET_Badarpur Border to Kashmere Gate,1245.73
27,14203,VIOLET_Badarpur Border to Kashmere Gate,1252.53
27,14204,VIOLET_Badarpur Border to Kashmere Gate,1259.33
27,14205,VIOLET_Badarpur Border to Kashmere Gate,1266.13
27,14206,VIOLET_Badarpur Border to Kashmere Gate,1275.13
27,14207,VIOLET_Badarpur Border to Kashmere Gate,1284.13
27,14208,VIOLET_Badarpur Border to Kashmere Gate,1293.13
27,14209,VIOLET_Badarpur Border to Kashmere Gate,1302.13
3,1421,YELLOW_Qutab Minar to Vishwavidyalaya,324.93
27,14210,VIOLET_Badarpur Border to Kashmere Gate,1311.13
27,14211,VIOLET_Badarpur Border to Kashmere Gate,1320.13
27,14212,VIOLET_Badarpur Border to Kashmere Gate,1329.13
27,14213,VIOLET_Badarpur Border to Kashmere Gate,1338.13
27,14214,VIOLET_Badarpur Border to Kashmere Gate,1347.13
27,14215,VIOLET_Badarpur Border to Kashmere Gate,1356.13
27,14216,VIOLET_Badarpur Border to Kashmere Gate,1365.13
27,14217,VIOLET_Badarpur Border to Kashmere Gate,1374.13
3,1422,YELLOW_Qutab Minar to Vishwavidyalaya,329.12
3,1423,YELLOW_Qutab Minar to Vishwavidyalaya,333.3
3,1424,YELLOW_Qutab Minar to Vishwavidyalaya,337.48
3,1425,YELLOW_Qutab Minar to Vishwavidyalaya,341.67
3,1426,YELLOW_Qutab Minar to Vishwavidyalaya,345.85
3,1427,YELLOW_Qutab Minar to Vishwavidyalaya,350.03
3,1428,YELLOW_Qutab Minar to Vishwavidyalaya,354.22
3,1429,YELLOW_Qutab Minar to Vishwavidyalaya,358.4
3,1430,YELLOW_Qutab Minar to Vishwavidyalaya,362.58
3,1431,YELLOW_Qutab Minar to Vishwavidyalaya,366.77
3,1432,YELLOW_Qutab Minar to Vishwavidyalaya,370.95
3,1433,YELLOW_Qutab Minar to Vishwavidyalaya,375.13
3,1434,YELLOW_Qutab Minar to Vishwavidyalaya,379.32
3,1435,YELLOW_Qutab Minar to Vishwavidyalaya,383.5
3,1436,YELLOW_Qutab Minar to Vishwavidyalaya,387.68
3,1437,YELLOW_Qutab Minar to Vishwavidyalaya,391.87
3,1438,YELLOW_Qutab Minar to Vishwavidyalaya,396.05
3,1439,YELLOW_Qutab Minar to Vishwavidyalaya,400.23
3,1440,YELLOW_Qutab Minar to Vishwavidyalaya,404.42
3,1441,YELLOW_Qutab Minar to Vishwavidyalaya,408.6
3,1442,YELLOW_Qutab Minar to Vishwavidyalaya,412.78
3,1443,YELLOW_Qutab Minar to Vishwavidyalaya,416.97
3,1444,YELLOW_Qutab Minar to Vishwavidyalaya,421.15
28,14446,VIOLET_Raja Nahar Singh to Kashmere Gate,340.33
28,14447,VIOLET_Raja Nahar Singh to Kashmere Gate,349.33
28,14448,VIOLET_Raja Nahar Singh to Kashmere Gate,358.33
28,14449,VIOLET_Raja Nahar Singh to Kashmere Gate,367.33
3,1445,YELLOW_Qutab Minar to Vishwavidyalaya,425.33
28,14450,VIOLET_Raja Nahar Singh to Kashmere Gate,376.33
28,14451,VIOLET_Raja Nahar Singh to Kashmere Gate,385.33
28,14452,VIOLET_Raja Nahar Singh to Kashmere Gate,394.33
28,14453,VIOLET_Raja Nahar Singh to Kashmere Gate,403.33
28,14454,VIOLET_Raja Nahar Singh to Kashmere Gate,412.33
28,14455,VIOLET_Raja Nahar Singh to Kashmere Gate,421.33
28,14456,VIOLET_Raja Nahar Singh to Kashmere Gate,430.33
28,14457,VIOLET_Raja Nahar Singh to Kashmere Gate,439.33
28,14458,VIOLET_Raja Nahar Singh to Kashmere Gate,448.33
28,14459,VIOLET_Raja Nahar Singh to Kashmere Gate,457.33
3,1446,YELLOW_Qutab Minar to Vishwavidyalaya,429.52
28,14460,VIOLET_Raja Nahar Singh to Kashmere Gate,466.33
28,14461,VIOLET_Raja Nahar Singh to Kashmere Gate,475.33
28,14462,VIOLET_Raja Nahar Singh to Kashmere Gate,484.33
28,14463,VIOLET_Raja Nahar Singh to Kashmere Gate,491.13
28,14464,VIOLET_Raja Nahar Singh to Kashmere Gate,497.93
28,14465,VIOLET_Raja Nahar Singh to Kashmere Gate,504.73
28,14466,VIOLET_Raja Nahar Singh to Kashmere Gate,511.53
28,14467,VIOLET_Raja Nahar Singh to Kashmere Gate,518.33
28,14468,VIOLET_Raja Nahar Singh to Kashmere Gate,525.13
28,14469,VIOLET_Raja Nahar Singh to Kashmere Gate,531.93
3,1447,YELLOW_Qutab Minar to Vishwavidyalaya,433.7
28,14470,VIOLET_Raja Nahar Singh to Kashmere Gate,538.73
28,14471,VIOLET_Raja Nahar Singh to Kashmere Gate,545.53
28,14472,VIOLET_Raja Nahar Singh to Kashmere Gate,552.33
28,14473,VIOLET_Raja Nahar Singh to Kashmere Gate,559.13
28,14474,VIOLET_Raja Nahar Singh to Kashmere Gate,565.93
28,14475,VIOLET_Raja Nahar Singh to Kashmere Gate,572.73
28,14476,VIOLET_Raja Nahar Singh to Kashmere Gate,579.53
28,14477,VIOLET_Raja Nahar Singh to Kashmere Gate,586.33
28,14478,VIOLET_Raja Nahar Singh to Kashmere Gate,593.13
28,14479,VIOLET_Raja Nahar Singh to Kashmere Gate,599.93
3,1448,YELLOW_Qutab Minar to Vishwavidyalaya,437.88
28,14480,VIOLET_Raja Nahar Singh to Kashmere Gate,606.73
28,14481,VIOLET_Raja Nahar Singh to Kashmere Gate,613.53
28,14482,VIOLET_Raja Nahar Singh to Kashmere Gate,620.33
28,14483,VIOLET_Raja Nahar Singh to Kashmere Gate,627.13
28,14484,VIOLET_Raja Nahar Singh to Kashmere Gate,633.93
28,14485,VIOLET_Raja Nahar Singh to Kashmere Gate,640.73
28,14486,VIOLET_Raja Nahar Singh to Kashmere Gate,647.53
28,14487,VIOLET_Raja Nahar Singh to Kashmere Gate,654.33
28,14488,VIOLET_Raja Nahar Singh to Kashmere Gate,661.13
28,14489,VIOLET_Raja Nahar Singh to Kashmere Gate,667.93
3,1449,YELLOW_Qutab Minar to Vishwavidyalaya,442.07
28,14490,VIOLET_Raja Nahar Singh to Kashmere Gate,674.73
28,14491,VIOLET_Raja Nahar Singh to Kashmere Gate,681.53
28,14492,VIOLET_Raja Nahar Singh to Kashmere Gate,688.33
28,14493,VIOLET_Raja Nahar Singh to Kashmere Gate,695.13
28,14494,VIOLET_Raja Nahar Singh to Kashmere Gate,701.93
28,14495,VIOLET_Raja Nahar Singh to Kashmere Gate,708.73
28,14496,VIOLET_Raja Nahar Singh to Kashmere Gate,715.53
28,14497,VIOLET_Raja Nahar Singh to Kashmere Gate,722.33
28,14498,VIOLET_Raja Nahar Singh to Kashmere Gate,731.33
28,14499,VIOLET_Raja Nahar Singh to Kashmere Gate,740.33
3,1450,YELLOW_Qutab Minar to Vishwavidyalaya,446.25
28,14500,VIOLET_Raja Nahar Singh to Kashmere Gate,749.33
28,14501,VIOLET_Raja Nahar Singh to Kashmere Gate,758.33
28,14502,VIOLET_Raja Nahar Singh to Kashmere Gate,767.33
28,14503,VIOLET_Raja Nahar Singh to Kashmere Gate,776.33
28,14504,VIOLET_Raja Nahar Singh to Kashmere Gate,785.33
28,14505,VIOLET_Raja Nahar Singh to Kashmere Gate,794.33
28,14506,VIOLET_Raja Nahar Singh to Kashmere Gate,803.33
28,14507,VIOLET_Raja Nahar Singh to Kashmere Gate,812.33
28,14508,VIOLET_Raja Nahar Singh to Kashmere Gate,821.33
28,14509,VIOLET_Raja Nahar Singh to Kashmere Gate,830.33
3,1451,YELLOW_Qutab Minar to Vishwavidyalaya,450.43
28,14510,VIOLET_Raja Nahar Singh to Kashmere Gate,839.33
28,14511,VIOLET_Raja Nahar Singh to Kashmere Gate,848.33
28,14512,VIOLET_Raja Nahar Singh to Kashmere Gate,857.33
28,14513,VIOLET_Raja Nahar Singh to Kashmere Gate,866.33
28,14514,VIOLET_Raja Nahar Singh to Kashmere Gate,875.33
28,14515,VIOLET_Raja Nahar Singh to Kashmere Gate,884.33
28,14516,VIOLET_Raja Nahar Singh to Kashmere Gate,893.33
28,14517,VIOLET_Raja Nahar Singh to Kashmere Gate,902.33
28,14518,VIOLET_Raja Nahar Singh to Kashmere Gate,911.33
28,14519,VIOLET_Raja Nahar Singh to Kashmere Gate,920.33
3,1452,YELLOW_Qutab Minar to Vishwavidyalaya,454.62
28,14520,VIOLET_Raja Nahar Singh to Kashmere Gate,929.33
28,14521,VIOLET_Raja Nahar Singh to Kashmere Gate,938.33
28,14522,VIOLET_Raja Nahar Singh to Kashmere Gate,947.33
28,14523,VIOLET_Raja Nahar Singh to Kashmere Gate,956.33
28,14524,VIOLET_Raja Nahar Singh to Kashmere Gate,965.33
28,14525,VIOLET_Raja Nahar Singh to Kashmere Gate,974.33
28,14526,VIOLET_Raja Nahar Singh to Kashmere Gate,983.33
28,14527,VIOLET_Raja Nahar Singh to Kashmere Gate,992.33
28,14528,VIOLET_Raja Nahar Singh to Kashmere Gate,1001.33
28,14529,VIOLET_Raja Nahar Singh to Kashmere Gate,1010.33
3,1453,YELLOW_Qutab Minar to Vishwavidyalaya,458.8
28,14530,VIOLET_Raja Nahar Singh to Kashmere Gate,1019.33
28,14531,VIOLET_Raja Nahar Singh to Kashmere Gate,1028.33
28,14532,VIOLET_Raja Nahar Singh to Kashmere Gate,1035.13
28,14533,VIOLET_Raja Nahar Singh to Kashmere Gate,1041.93
28,14534,VIOLET_Raja Nahar Singh to Kashmere Gate,1048.73
28,14535,VIOLET_Raja Nahar Singh to Kashmere Gate,1055.53
28,14536,VIOLET_Raja Nahar Singh to Kashmere Gate,1062.33
28,14537,VIOLET_Raja Nahar Singh to Kashmere Gate,1069.13
28,14538,VIOLET_Raja Nahar Singh to Kashmere Gate,1075.93
28,14539,VIOLET_Raja Nahar Singh to Kashmere Gate,1082.73
3,1454,YELLOW_Qutab Minar to Vishwavidyalaya,462.98
28,14540,VIOLET_Raja Nahar Singh to Kashmere Gate,1089.53
28,14541,VIOLET_Raja Nahar Singh to Kashmere Gate,1096.33
28,14542,VIOLET_Raja Nahar Singh to Kashmere Gate,1103.13
28,14543,VIOLET_Raja Nahar Singh to Kashmere Gate,1109.93
28,14544,VIOLET_Raja Nahar Singh to Kashmere Gate,1116.73
28,14545,VIOLET_Raja Nahar Singh to Kashmere Gate,1123.53
28,14546,VIOLET_Raja Nahar Singh to Kashmere Gate,1130.33
28,14547,VIOLET_Raja Nahar Singh to Kashmere Gate,1137.13
28,14548,VIOLET_Raja Nahar Singh to Kashmere Gate,1143.93
28,14549,VIOLET_Raja Nahar Singh to Kashmere Gate,1150.73
3,1455,YELLOW_Qutab Minar to Vishwavidyalaya,467.17
28,14550,VIOLET_Raja Nahar Singh to Kashmere Gate,1157.53
28,14551,VIOLET_Raja Nahar Singh to Kashmere Gate,1164.33
28,14552,VIOLET_Raja Nahar Singh to Kashmere Gate,1171.13
28,14553,VIOLET_Raja Nahar Singh to Kashmere Gate,1177.93
28,14554,VIOLET_Raja Nahar Singh to Kashmere Gate,1184.73
28,14555,VIOLET_Raja Nahar Singh to Kashmere Gate,1191.53
28,14556,VIOLET_Raja Nahar Singh to Kashmere Gate,1198.33
28,14557,VIOLET_Raja Nahar Singh to Kashmere Gate,1205.13
28,14558,VIOLET_Raja Nahar Singh to Kashmere Gate,1211.93
28,14559,VIOLET_Raja Nahar Singh to Kashmere Gate,1218.73
3,1456,YELLOW_Qutab Minar to Vishwavidyalaya,471.35
28,14560,VIOLET_Raja Nahar Singh to Kashmere Gate,1225.53
28,14561,VIOLET_Raja Nahar Singh to Kashmere Gate,1232.33
28,14562,VIOLET_Raja Nahar Singh to Kashmere Gate,1239.13
28,14563,VIOLET_Raja Nahar Singh to Kashmere Gate,1245.93
28,14564,VIOLET_Raja Nahar Singh to Kashmere Gate,1252.73
28,14565,VIOLET_Raja Nahar Singh to Kashmere Gate,1259.53
28,14566,VIOLET_Raja Nahar Singh to Kashmere Gate,1266.33
28,14567,VIOLET_Raja Nahar Singh to Kashmere Gate,1275.33
28,14568,VIOLET_Raja Nahar Singh to Kashmere Gate,1284.33
28,14569,VIOLET_Raja Nahar Singh to Kashmere Gate,1293.33
3,1457,YELLOW_Qutab Minar to Vishwavidyalaya,475.53
28,14570,VIOLET_Raja Nahar Singh to Kashmere Gate,1302.33
28,14571,VIOLET_Raja Nahar Singh to Kashmere Gate,1311.33
28,14572,VIOLET_Raja Nahar Singh to Kashmere Gate,1320.33
28,14573,VIOLET_Raja Nahar Singh to Kashmere Gate,1329.33
28,14574,VIOLET_Raja Nahar Singh to Kashmere Gate,1338.33
28,14575,VIOLET_Raja Nahar Singh to Kashmere Gate,1347.33
28,14576,VIOLET_Raja Nahar Singh to Kashmere Gate,1356.33
28,14577,VIOLET_Raja Nahar Singh to Kashmere Gate,1365.33
28,14578,VIOLET_Raja Nahar Singh to Kashmere Gate,1374.33
3,1458,YELLOW_Qutab Minar to Vishwavidyalaya,479.72
3,1459,YELLOW_Qutab Minar to Vishwavidyalaya,483.9
3,1460,YELLOW_Qutab Minar to Vishwavidyalaya,488.83
3,1461,YELLOW_Qutab Minar to Vishwavidyalaya,493.77
3,1462,YELLOW_Qutab Minar to Vishwavidyalaya,498.7
3,1463,YELLOW_Qutab Minar to Vishwavidyalaya,503.63
3,1464,YELLOW_Qutab Minar to Vishwavidyalaya,508.57
3,1465,YELLOW_Qutab Minar to Vishwavidyalaya,513.5
3,1466,YELLOW_Qutab Minar to Vishwavidyalaya,518.43
3,1467,YELLOW_Qutab Minar to Vishwavidyalaya,523.37
3,1468,YELLOW_Qutab Minar to Vishwavidyalaya,528.3
3,1469,YELLOW_Qutab Minar to Vishwavidyalaya,533.23
3,1470,YELLOW_Qutab Minar to Vishwavidyalaya,538.17
3,1471,YELLOW_Qutab Minar to Vishwavidyalaya,543.1
3,1472,YELLOW_Qutab Minar to Vishwavidyalaya,548.03
3,1473,YELLOW_Qutab Minar to Vishwavidyalaya,552.97
3,1474,YELLOW_Qutab Minar to Vishwavidyalaya,557.9
3,1475,YELLOW_Qutab Minar to Vishwavidyalaya,562.83
3,1476,YELLOW_Qutab Minar to Vishwavidyalaya,567.77
3,1477,YELLOW_Qutab Minar to Vishwavidyalaya,572.7
3,1478,YELLOW_Qutab Minar to Vishwavidyalaya,577.63
3,1479,YELLOW_Qutab Minar to Vishwavidyalaya,582.57
3,1480,YELLOW_Qutab Minar to Vishwavidyalaya,587.5
3,1481,YELLOW_Qutab Minar to Vishwavidyalaya,592.43
29,14810,PINK_Shiv Vihar to Majlis Park,360.33
29,14811,PINK_Shiv Vihar to Majlis Park,366.58
29,14812,PINK_Shiv Vihar to Majlis Park,372.83
29,14813,PINK_Shiv Vihar to Majlis Park,379.08
29,14814,PINK_Shiv Vihar to Majlis Park,385.33
29,14815,PINK_Shiv Vihar to Majlis Park,391.58
29,14816,PINK_Shiv Vihar to Majlis Park,397.83
29,14817,PINK_Shiv Vihar to Majlis Park,404.08
29,14818,PINK_Shiv Vihar to Majlis Park,410.33
29,14819,PINK_Shiv Vihar to Majlis Park,416.58
3,1482,YELLOW_Qutab Minar to Vishwavidyalaya,597.37
29,14820,PINK_Shiv Vihar to Majlis Park,422.83
29,14821,PINK_Shiv Vihar to Majlis Park,429.08
29,14822,PINK_Shiv Vihar to Majlis Park,435.33
29,14823,PINK_Shiv Vihar to Majlis Park,441.58
29,14824,PINK_Shiv Vihar to Majlis Park,447.83
29,14825,PINK_Shiv Vihar to Majlis Park,454.08
29,14826,PINK_Shiv Vihar to Majlis Park,460.33
29,14827,PINK_Shiv Vihar to Majlis Park,466.58
29,14828,PINK_Shiv Vihar to Majlis Park,472.83
29,14829,PINK_Shiv Vihar to Majlis Park,479.08
3,1483,YELLOW_Qutab Minar to Vishwavidyalaya,602.3
29,14830,PINK_Shiv Vihar to Majlis Park,485.33
29,14831,PINK_Shiv Vihar to Majlis Park,490.53
29,14832,PINK_Shiv Vihar to Majlis Park,495.73
29,14833,PINK_Shiv Vihar to Majlis Park,500.93
29,14834,PINK_Shiv Vihar to Majlis Park,506.13
29,14835,PINK_Shiv Vihar to Majlis Park,511.33
29,14836,PINK_Shiv Vihar to Majlis Park,516.53
29,14837,PINK_Shiv Vihar to Majlis Park,521.73
29,14838,PINK_Shiv Vihar to Majlis Park,526.93
29,14839,PINK_Shiv Vihar to Majlis Park,532.13
3,1484,YELLOW_Qutab Minar to Vishwavidyalaya,607.23
29,14840,PINK_Shiv Vihar to Majlis Park,537.33
29,14841,PINK_Shiv Vihar to Majlis Park,542.53
29,14842,PINK_Shiv Vihar to Majlis Park,547.73
29,14843,PINK_Shiv Vihar to Majlis Park,552.93
29,14844,PINK_Shiv Vihar to Majlis Park,558.13
29,14845,PINK_Shiv Vihar to Majlis Park,563.33
29,14846,PINK_Shiv Vihar to Majlis Park,568.53
29,14847,PINK_Shiv Vihar to Majlis Park,573.73
29,14848,PINK_Shiv Vihar to Majlis Park,578.93
29,14849,PINK_Shiv Vihar to Majlis Park,584.13
3,1485,YELLOW_Qutab Minar to Vishwavidyalaya,612.17
29,14850,PINK_Shiv Vihar to Majlis Park,589.33
29,14851,PINK_Shiv Vihar to Majlis Park,594.53
29,14852,PINK_Shiv Vihar to Majlis Park,599.73
29,14853,PINK_Shiv Vihar to Majlis Park,604.93
29,14854,PINK_Shiv Vihar to Majlis Park,610.13
29,14855,PINK_Shiv Vihar to Majlis Park,615.33
29,14856,PINK_Shiv Vihar to Majlis Park,620.53
29,14857,PINK_Shiv Vihar to Majlis Park,625.73
29,14858,PINK_Shiv Vihar to Majlis Park,630.93
29,14859,PINK_Shiv Vihar to Majlis Park,636.13
3,1486,YELLOW_Qutab Minar to Vishwavidyalaya,617.1
29,14860,PINK_Shiv Vihar to Majlis Park,641.33
29,14861,PINK_Shiv Vihar to Majlis Park,646.53
29,14862,PINK_Shiv Vihar to Majlis Park,651.73
29,14863,PINK_Shiv Vihar to Majlis Park,656.93
29,14864,PINK_Shiv Vihar to Majlis Park,662.13
29,14865,PINK_Shiv Vihar to Majlis Park,667.33
29,14866,PINK_Shiv Vihar to Majlis Park,672.53
29,14867,PINK_Shiv Vihar to Majlis Park,677.73
29,14868,PINK_Shiv Vihar to Majlis Park,682.93
29,14869,PINK_Shiv Vihar to Majlis Park,688.13
3,1487,YELLOW_Qutab Minar to Vishwavidyalaya,622.03
29,14870,PINK_Shiv Vihar to Majlis Park,693.33
29,14871,PINK_Shiv Vihar to Majlis Park,698.53
29,14872,PINK_Shiv Vihar to Majlis Park,703.73
29,14873,PINK_Shiv Vihar to Majlis Park,708.93
29,14874,PINK_Shiv Vihar to Majlis Park,714.13
29,14875,PINK_Shiv Vihar to Majlis Park,719.33
29,14876,PINK_Shiv Vihar to Majlis Park,724.53
29,14877,PINK_Shiv Vihar to Majlis Park,730.78
29,14878,PINK_Shiv Vihar to Majlis Park,737.03
29,14879,PINK_Shiv Vihar to Majlis Park,743.28
3,1488,YELLOW_Qutab Minar to Vishwavidyalaya,626.97
29,14880,PINK_Shiv Vihar to Majlis Park,749.53
29,14881,PINK_Shiv Vihar to Majlis Park,755.78
29,14882,PINK_Shiv Vihar to Majlis Park,762.03
29,14883,PINK_Shiv Vihar to Majlis Park,768.28
29,14884,PINK_Shiv Vihar to Majlis Park,774.53
29,14885,PINK_Shiv Vihar to Majlis Park,780.78
29,14886,PINK_Shiv Vihar to Majlis Park,787.03
29,14887,PINK_Shiv Vihar to Majlis Park,793.28
29,14888,PINK_Shiv Vihar to Majlis Park,799.53
29,14889,PINK_Shiv Vihar to Majlis Park,805.78
3,1489,YELLOW_Qutab Minar to Vishwavidyalaya,631.9
29,14890,PINK_Shiv Vihar to Majlis Park,812.03
29,14891,PINK_Shiv Vihar to Majlis Park,818.28
29,14892,PINK_Shiv Vihar to Majlis Park,824.53
29,14893,PINK_Shiv Vihar to Majlis Park,830.78
29,14894,PINK_Shiv Vihar to Majlis Park,837.03
29,14895,PINK_Shiv Vihar to Majlis Park,843.28
29,14896,PINK_Shiv Vihar to Majlis Park,849.53
29,14897,PINK_Shiv Vihar to Majlis Park,855.78
29,14898,PINK_Shiv Vihar to Majlis Park,862.03
29,14899,PINK_Shiv Vihar to Majlis Park,868.28
3,1490,YELLOW_Qutab Minar to Vishwavidyalaya,636.83
29,14900,PINK_Shiv Vihar to Majlis Park,874.53
29,14901,PINK_Shiv Vihar to Majlis Park,880.78
29,14902,PINK_Shiv Vihar to Majlis Park,887.03
29,14903,PINK_Shiv Vihar to Majlis Park,893.28
29,14904,PINK_Shiv Vihar to Majlis Park,899.53
29,14905,PINK_Shiv Vihar to Majlis Park,905.78
29,14906,PINK_Shiv Vihar to Majlis Park,912.03
29,14907,PINK_Shiv Vihar to Majlis Park,918.28
29,14908,PINK_Shiv Vihar to Majlis Park,924.53
29,14909,PINK_Shiv Vihar to Majlis Park,930.78
3,1491,YELLOW_Qutab Minar to Vishwavidyalaya,641.77
29,14910,PINK_Shiv Vihar to Majlis Park,937.03
29,14911,PINK_Shiv Vihar to Majlis Park,943.28
29,14912,PINK_Shiv Vihar to Majlis Park,949.53
29,14913,PINK_Shiv Vihar to Majlis Park,955.78
29,14914,PINK_Shiv Vihar to Majlis Park,962.03
29,14915,PINK_Shiv Vihar to Majlis Park,968.28
29,14916,PINK_Shiv Vihar to Majlis Park,974.53
29,14917,PINK_Shiv Vihar to Majlis Park,980.78
29,14918,PINK_Shiv Vihar to Majlis Park,987.03
29,14919,PINK_Shiv Vihar to Majlis Park,993.28
3,1492,YELLOW_Qutab Minar to Vishwavidyalaya,646.7
29,14920,PINK_Shiv Vihar to Majlis Park,999.53
29,14921,PINK_Shiv Vihar to Majlis Park,1005.78
29,14922,PINK_Shiv Vihar to Majlis Park,1012.03
29,14923,PINK_Shiv Vihar to Majlis Park,1018.28
29,14924,PINK_Shiv Vihar to Majlis Park,1024.53
29,14925,PINK_Shiv Vihar to Majlis Park,1029.73
29,14926,PINK_Shiv Vihar to Majlis Park,1034.93
29,14927,PINK_Shiv Vihar to Majlis Park,1040.13
29,14928,PINK_Shiv Vihar to Majlis Park,1045.33
29,14929,PINK_Shiv Vihar to Majlis Park,1050.53
3,1493,YELLOW_Qutab Minar to Vishwavidyalaya,651.63
29,14930,PINK_Shiv Vihar to Majlis Park,1055.73
29,14931,PINK_Shiv Vihar to Majlis Park,1060.93
29,14932,PINK_Shiv Vihar to Majlis Park,1066.13
29,14933,PINK_Shiv Vihar to Majlis Park,1071.33
29,14934,PINK_Shiv Vihar to Majlis Park,1076.53
29,14935,PINK_Shiv Vihar to Majlis Park,1081.73
29,14936,PINK_Shiv Vihar to Majlis Park,1086.93
29,14937,PINK_Shiv Vihar to Majlis Park,1092.13
29,14938,PINK_Shiv Vihar to Majlis Park,1097.33
29,14939,PINK_Shiv Vihar to Majlis Park,1102.53
3,1494,YELLOW_Qutab Minar to Vishwavidyalaya,656.57
29,14940,PINK_Shiv Vihar to Majlis Park,1107.73
29,14941,PINK_Shiv Vihar to Majlis Park,1112.93
29,14942,PINK_Shiv Vihar to Majlis Park,1118.13
29,14943,PINK_Shiv Vihar to Majlis Park,1123.33
29,14944,PINK_Shiv Vihar to Majlis Park,1128.53
29,14945,PINK_Shiv Vihar to Majlis Park,1133.73
29,14946,PINK_Shiv Vihar to Majlis Park,1138.93
29,14947,PINK_Shiv Vihar to Majlis Park,1144.13
29,14948,PINK_Shiv Vihar to Majlis Park,1149.33
29,14949,PINK_Shiv Vihar to Majlis Park,1154.53
3,1495,YELLOW_Qutab Minar to Vishwavidyalaya,661.5
29,14950,PINK_Shiv Vihar to Majlis Park,1159.73
29,14951,PINK_Shiv Vihar to Majlis Park,1164.93
29,14952,PINK_Shiv Vihar to Majlis Park,1170.13
29,14953,PINK_Shiv Vihar to Majlis Park,1175.33
29,14954,PINK_Shiv Vihar to Majlis Park,1180.53
29,14955,PINK_Shiv Vihar to Majlis Park,1185.73
29,14956,PINK_Shiv Vihar to Majlis Park,1190.93
29,14957,PINK_Shiv Vihar to Majlis Park,1196.13
29,14958,PINK_Shiv Vihar to Majlis Park,1201.33
29,14959,PINK_Shiv Vihar to Majlis Park,1206.53
3,1496,YELLOW_Qutab Minar to Vishwavidyalaya,666.43
29,14960,PINK_Shiv Vihar to Majlis Park,1211.73
29,14961,PINK_Shiv Vihar to Majlis Park,1216.93
29,14962,PINK_Shiv Vihar to Majlis Park,1222.13
29,14963,PINK_Shiv Vihar to Majlis Park,1227.33
29,14964,PINK_Shiv Vihar to Majlis Park,1232.53
29,14965,PINK_Shiv Vihar to Majlis Park,1237.73
29,14966,PINK_Shiv Vihar to Majlis Park,1242.93
29,14967,PINK_Shiv Vihar to Majlis Park,1248.13
29,14968,PINK_Shiv Vihar to Majlis Park,1253.33
29,14969,PINK_Shiv Vihar to Majlis Park,1258.53
3,1497,YELLOW_Qutab Minar to Vishwavidyalaya,671.37
29,14970,PINK_Shiv Vihar to Majlis Park,1263.73
29,14971,PINK_Shiv Vihar to Majlis Park,1269.98
29,14972,PINK_Shiv Vihar to Majlis Park,1276.23
29,14973,PINK_Shiv Vihar to Majlis Park,1282.48
29,14974,PINK_Shiv Vihar to Majlis Park,1288.73
29,14975,PINK_Shiv Vihar to Majlis Park,1294.98
29,14976,PINK_Shiv Vihar to Majlis Park,1301.23
29,14977,PINK_Shiv Vihar to Majlis Park,1307.48
29,14978,PINK_Shiv Vihar to Majlis Park,1313.73
29,14979,PINK_Shiv Vihar to Majlis Park,1319.98
3,1498,YELLOW_Qutab Minar to Vishwavidyalaya,676.3
29,14980,PINK_Shiv Vihar to Majlis Park,1326.23
29,14981,PINK_Shiv Vihar to Majlis Park,1332.48
29,14982,PINK_Shiv Vihar to Majlis Park,1338.73
29,14983,PINK_Shiv Vihar to Majlis Park,1344.98
29,14984,PINK_Shiv Vihar to Majlis Park,1351.23
29,14985,PINK_Shiv Vihar to Majlis Park,1357.48
29,14986,PINK_Shiv Vihar to Majlis Park,1363.73
